CRUISE,CTD_INDEX,CTD_DEPTH,Temperature,Salinity,Density,Chlorophyll,Oxygen,station
2103,463,10,10.94309998,33.20100021,25.38509941,0.649568915,6.144999981,NAV
2103,463,12,10.84720039,33.22190094,25.41839981,0.735432506,6.1300001140000004,NAV
2103,463,14,10.72850037,33.25180054,25.46249962,0.923867166,6.1199998859999996,NAV
2103,463,16,10.5656004,33.29439926,25.52409935,1.198521018,6.056000233,NAV
2103,463,18,10.35389996,33.36660004,25.61700058,1.53577733,6.058000088,NAV
2103,463,20,10.30000019,33.39509964,25.64850044,2.108665228,6.017000198,NAV
2103,463,22,10.22070026,33.43360138,25.69210052,2.483486414,6.117000103,NAV
2103,463,24,10.19960022,33.48300171,25.73419952,3.17284584,6.129000187,NAV
2103,463,26,10.11270046,33.49029922,25.75469971,3.285370111,6.105000019,NAV
2103,463,28,10.06760025,33.49689865,25.76749992,4.171448708,6.098999977,NAV
2103,463,30,10.05140018,33.51179886,25.78190041,3.865926027,6.087999821,NAV
2103,463,32,10.08170033,33.55379868,25.80960083,4.126621246,5.842000008,NAV
2103,463,34,9.895299911,33.54809952,25.83650017,3.180258751,5.372000217,NAV
2103,463,36,9.476599693,33.48939896,25.85960007,2.213748932,4.675000191,NAV
2103,463,38,9.31499958,33.47589874,25.87520027,0.112674899,4.518000126,NAV
2103,463,40,9.342100143,33.51010132,25.89769936,0,4.589000225,NAV
2103,463,42,9.363100052,33.54980087,25.92539978,0,4.6199998859999996,NAV
2103,463,44,9.329400063,33.58110046,25.95529938,0,4.501999855,NAV
2103,463,46,9.29279995,33.59339905,25.97089958,0,4.401000023,NAV
2103,463,48,9.26309967,33.59999847,25.98089981,0,4.256999969,NAV
2103,463,50,9.242500305,33.61470032,25.99570084,0,4.368999958,NAV
2103,463,52,9.260000229,33.62820053,26.00349998,0,4.433000088,NAV
2103,463,54,9.19659996,33.63959885,26.02260017,0,4.19299984,NAV
2103,463,56,9.137000084,33.65520096,26.04439926,0,4.078999996,NAV
2103,463,58,9.098600388,33.66230011,26.05599976,0,3.967999935,NAV
2103,463,60,9.043899536,33.66680145,26.06830025,0,3.78399992,NAV
2103,463,62,8.936599731,33.68870163,26.10239983,0,3.548000097,NAV
2103,463,64,8.918299675,33.71720123,26.12759972,0,3.6849999429999998,NAV
2103,463,66,9.081600189,33.7655983,26.13969994,0.337444782,4.300000191,NAV
2103,463,68,9.23789978,33.83409882,26.16839981,1.638673902,4.72300005,NAV
2103,463,70,9.139399529,33.84019852,26.18899918,1.113324404,4.520999908,NAV
2103,463,72,9.105400085,33.8504982,26.20249939,0.821968973,4.4949998859999996,NAV
2103,463,74,9.137499809,33.86500168,26.20879936,1.03822422,4.587999821,NAV
2103,463,76,9.155200005,33.88169861,26.21899986,0.874720573,4.65199995,NAV
2103,463,78,9.163900375,33.89659882,26.22929955,0.505715191,4.662000179,NAV
2103,463,80,9.154899597,33.89609909,26.23049927,0.422654629,4.611000061,NAV
2103,463,82,9.100799561,33.89009857,26.2343998,0.389362484,4.423999786,NAV
2103,463,84,9.065799713,33.89009857,26.23999977,0.192591816,4.422999859,NAV
2103,463,86,9.106900215,33.9056015,26.24570084,0.346719563,4.515999794,NAV
2103,463,88,9.113400459,33.9131012,26.25049973,0.292266905,4.504000187,NAV
2103,463,90,9.085100174,33.92620087,26.26530075,0.154577479,4.320000172,NAV
2103,463,92,9.055999756,33.9367981,26.27829933,0,4.106999874,NAV
2103,463,94,9.001199722,33.93700027,26.28709984,0.146913081,3.982000113,NAV
2103,463,96,8.974900246,33.90340042,26.26499939,0.237952635,3.941999912,NAV
2103,463,98,8.968099594,33.93700027,26.29249954,0.077595346,3.89199996,NAV
2103,463,100,8.946299553,33.93790054,26.29669952,0.03652928,3.816999912,NAV
2103,463,102,8.93350029,33.93889999,26.29949951,0.240863115,3.772000074,NAV
2103,463,104,8.925900459,33.94129944,26.30260086,0.099783108,3.703000069,NAV
2103,463,106,8.912799835,33.94459915,26.30730057,0.040536478,3.5650000570000002,NAV
2103,463,108,8.892700195,33.9469986,26.31229973,0,3.428999901,NAV
2103,463,110,8.887000084,33.94810104,26.31410027,0,3.385999918,NAV
2103,463,112,8.877799988,33.94839859,26.31579971,0,3.240999937,NAV
2103,463,114,8.872799873,33.95059967,26.31839943,0,3.221999884,NAV
2103,461,4,9.56910038,33.82080078,26.10309982,7.033206463,6.15500021,NAV
2103,461,6,9.463000298,33.81990051,26.11969948,7.986413002,5.793000221,NAV
2103,461,8,9.327899933,33.83539963,26.15390015,7.072214603,5.535999775,NAV
2103,461,10,9.329000473,33.85070038,26.16559982,7.450398922,5.46999979,NAV
2103,461,12,9.289299965,33.86180115,26.18079948,7.411680698,5.361999989,NAV
2103,461,14,9.264399529,33.86349869,26.18610001,6.919879436,5.293000221,NAV
2103,461,16,9.23429966,33.86220169,26.19009972,6.995811939,5.221000195,NAV
2103,461,18,9.194499969,33.86270142,26.19689941,6.460990906,5.09100008,NAV
2103,461,20,9.179900169,33.88370132,26.21559906,6.041804314,4.999000072,NAV
2103,461,22,9.117699623,33.90340042,26.24110031,5.299969196,4.71999979,NAV
2103,461,24,9.019100189,33.91880035,26.26889992,4.437014103,4.422999859,NAV
2103,461,26,8.956700325,33.92789841,26.28590012,3.908282757,4.252999783,NAV
2103,461,28,8.871500015,33.94509888,26.31279945,3.06167078,3.954999924,NAV
2103,461,30,8.803999901,33.9518013,26.32869911,2.539083958,3.789000034,NAV
2103,461,32,8.767999649,33.95690155,26.3383007,2.249475718,3.686000109,NAV
2103,461,34,8.753899574,33.96089935,26.34370041,2.059780121,3.631000042,NAV
2103,461,36,8.736100197,33.96440125,26.34930038,1.928661108,3.578000069,NAV
2103,461,38,8.732999802,33.96509933,26.35040092,1.823200703,3.556999922,NAV
2103,461,40,8.725299835,33.96680069,26.35289955,1.77392602,3.516000032,NAV
2103,461,42,8.715600014,33.96889877,26.35610008,1.676089048,3.48300004,NAV
2103,461,44,8.707799911,33.97079849,26.35880089,1.596151233,3.454999924,NAV
2103,461,46,8.696100235,33.97320175,26.36260033,1.538670182,3.414999962,NAV
2103,461,48,8.68500042,33.97589874,26.36639977,1.161210418,3.371999979,NAV
2103,461,50,8.675600052,33.97850037,26.37000084,1.158507824,3.345999956,NAV
2103,461,52,8.6729002,33.98089981,26.37229919,1.030684114,3.335000038,NAV
2103,461,54,8.6541996,33.99020004,26.38249969,1.095675349,3.290999889,NAV
2103,461,56,8.634599686,33.99710083,26.39100075,0.975133121,3.236999989,NAV
2103,461,58,8.618499756,34.0033989,26.39850044,1.106228948,3.213000059,NAV
2103,461,60,8.617300034,34.0041008,26.39920044,1.030364633,3.198999882,NAV
2103,461,62,8.614100456,34.00550079,26.40089989,1.02344501,3.194000006,NAV
2103,461,64,8.612299919,34.00619888,26.40169907,1.025844097,3.187000036,NAV
2103,461,66,8.60890007,34.00709915,26.40299988,1.060482025,3.187999964,NAV
2103,461,68,8.602999687,34.00880051,26.40519905,0.870542467,3.171000004,NAV
2103,461,70,8.597700119,34.01079941,26.4076004,0.820593715,3.15199995,NAV
2103,461,72,8.573200226,34.01979828,26.4185009,0.704265177,3.061000109,NAV
2103,461,74,8.548299789,34.02899933,26.42959976,0.592631459,2.944000006,NAV
2103,461,76,8.475199699,34.05580139,26.46190071,0.309131145,2.665999889,NAV
2103,461,78,8.457699776,34.06150055,26.46899986,0.196169704,2.61500001,NAV
2103,461,80,8.461700439,34.06100082,26.46809959,0.254506439,2.628000021,NAV
2103,466,4,11.35840034,32.8368988,25.02759933,1.209164023,6.495999813,NAV
2103,466,6,11.34459972,32.83470154,25.02829933,1.143545508,6.485000134,NAV
2103,466,8,11.34290028,32.83399963,25.02809906,1.13964045,6.486999989,NAV
2103,466,10,11.34130001,32.8348999,25.0291996,1.125733972,6.480999947,NAV
2103,466,12,11.33679962,32.83769989,25.03210068,1.070200443,6.480000019,NAV
2103,466,14,11.32199955,32.84749985,25.04249954,1.10042274,6.478000164,NAV
2103,466,16,11.31400013,32.85290146,25.04820061,1.021201015,6.472000122,NAV
2103,466,18,11.27460003,32.87390137,25.07159996,0.905985892,6.462999821,NAV
2103,466,20,11.1892004,32.88750076,25.09760094,0.730614305,6.425000191,NAV
2103,466,22,11.04629993,32.87490082,25.11319923,0.711051583,6.339000225,NAV
2103,466,24,10.63860035,32.87099838,25.18169975,0.91278106,6.276000023,NAV
2103,466,26,10.22819996,32.91550064,25.2866993,0.955753028,6.096000195,NAV
2103,466,28,10.16629982,32.97200012,25.34129906,0.732053936,5.992000103,NAV
2103,466,30,10.14620018,33.00469971,25.3701992,0.87594533,5.929999828,NAV
2103,466,32,10.07240009,33.03269958,25.40449905,0.671175599,5.769000053,NAV
2103,466,34,9.986800194,33.05780029,25.43849945,0.545682073,5.659999847,NAV
2103,466,36,9.875800133,33.08940125,25.4817009,0.591883063,5.589000225,NAV
2103,466,38,9.805199623,33.10950089,25.50909996,0.575082421,5.53000021,NAV
2103,466,40,9.699999809,33.13560104,25.54680061,0.664912343,5.40899992,NAV
2103,466,42,9.548500061,33.22489929,25.6413002,0.531916857,5.211999893,NAV
2103,466,44,9.432499886,33.25289917,25.6821003,0.378605366,4.954999924,NAV
2103,466,46,9.354800224,33.26279831,25.70240021,0.243164852,4.793000221,NAV
2103,466,48,9.247599602,33.31420135,25.75970078,0.192065373,4.577000141,NAV
2103,466,50,9.173600197,33.36169815,25.80870056,0.113695972,4.482999802,NAV
2103,466,52,9.128399849,33.40639877,25.85090065,0.056188822,4.425000191,NAV
2103,466,54,9.076299667,33.4355011,25.88199997,0.023348492,4.335999966,NAV
2103,466,56,9.02670002,33.47439957,25.92029953,0.015924105,4.290999889,NAV
2103,466,58,9.014900208,33.48809814,25.93289948,0,4.271999836,NAV
2103,466,60,8.991600037,33.50790024,25.95210075,0.010775092,4.184999943,NAV
2103,466,62,8.910499573,33.56110001,26.00659943,0,4.006000042,NAV
2103,466,64,8.80850029,33.60739899,26.05879974,0,3.875,NAV
2103,466,66,8.777000427,33.62530136,26.07769966,0,3.792999983,NAV
2103,466,68,8.744400024,33.64310074,26.09679985,0,3.763000011,NAV
2103,466,70,8.735500336,33.65930176,26.11090088,0,3.760999918,NAV
2103,466,72,8.704600334,33.67919922,26.13129997,0,3.691999912,NAV
2103,466,74,8.646699905,33.70280075,26.15880013,0,3.612999916,NAV
2103,466,76,8.632100105,33.707901,26.1651001,0,3.596999884,NAV
2103,466,78,8.627599716,33.70970154,26.16720009,0,3.584000111,NAV
2103,466,80,8.624799728,33.71170044,26.1692009,0,3.572999954,NAV
2103,466,82,8.604499817,33.72090149,26.17959976,0,3.5250000950000002,NAV
2103,466,84,8.568599701,33.7358017,26.19669914,0,3.476000071,NAV
2103,466,86,8.548999786,33.74440002,26.20660019,0,3.440999985,NAV
2103,466,88,8.539500237,33.75049973,26.21279907,0,3.41899991,NAV
2103,466,90,8.51099968,33.76470184,26.22830009,0,3.345000029,NAV
2103,466,92,8.463100433,33.77999878,26.24769974,0,3.282999992,NAV
2103,466,94,8.445799828,33.78689957,26.25580025,0,3.250999928,NAV
2103,466,96,8.428700447,33.79539871,26.26499939,0,3.200999975,NAV
2103,466,98,8.397299767,33.80939865,26.28079987,0,3.171999931,NAV
2103,466,100,8.385199547,33.81499863,26.28709984,0,3.140000105,NAV
2103,466,102,8.370499611,33.82329941,26.29590034,0,3.069999933,NAV
2103,466,104,8.334699631,33.84560013,26.31879997,0,2.96600008,NAV
2103,466,106,8.315199852,33.85480118,26.32900047,0,2.917999983,NAV
2103,466,108,8.305199623,33.85820007,26.33320045,0,2.904999971,NAV
2103,466,110,8.305199623,33.85860062,26.33349991,0,2.90199995,NAV
2103,466,112,8.297100067,33.86180115,26.33729935,0,2.871999979,NAV
2103,466,114,8.283900261,33.86610031,26.34269905,0,2.789999962,NAV
2103,465,4,10.84430027,33.14580154,25.35960007,2.769885063,6.603000164,NAV
2103,465,6,10.8373003,33.14770126,25.36219978,3.145273209,6.614999771,NAV
2103,465,8,10.82489967,33.1507988,25.36689949,4.38642931,6.624000072,NAV
2103,465,10,10.82159996,33.152900699999996,25.36910057,5.591597557,6.611000061,NAV
2103,465,12,10.81900024,33.15470123,25.37100029,5.742427826,6.612999916,NAV
2103,465,14,10.80430031,33.16450119,25.38129997,5.742077351,6.599999905,NAV
2103,465,16,10.79389954,33.17240143,25.38929939,6.592256546,6.607999802,NAV
2103,465,18,10.77589989,33.182701110000004,25.40049934,6.860724926,6.56400013,NAV
2103,465,20,10.65960026,33.22069931,25.45050049,6.885602951,6.2550001140000004,NAV
2103,465,22,10.29139996,33.27809906,25.55859947,4.913227558,5.90500021,NAV
2103,465,24,9.980799675,33.47449875,25.76460075,2.146377563,6.065000057,NAV
2103,465,26,9.800000191,33.64310074,25.92639923,1.59242332,6.046000004,NAV
2103,465,28,9.734000206,33.68059921,25.9666996,1.05841434,5.999000072,NAV
2103,465,30,9.727399826,33.68299866,25.96969986,1.263450623,5.968999863,NAV
2103,465,32,9.714900017,33.67869949,25.96839905,1.027343988,5.902999878,NAV
2103,465,34,9.686900139,33.68420029,25.97739983,0.669500232,5.789000034,NAV
2103,465,36,9.64869976,33.68719864,25.98609924,0.671371281,5.677000046,NAV
2103,465,38,9.611000061,33.68849945,25.99329948,0.492536902,5.605999947,NAV
2103,465,40,9.601499557,33.68939972,25.99570084,0.592302799,5.600999832,NAV
2103,465,42,9.591199875,33.69079971,25.99839973,0.447078466,5.587999821,NAV
2103,465,44,9.584199905,33.69129944,26.00009918,0.422171086,5.55700016,NAV
2103,465,46,9.543499947,33.70209885,26.01519966,0.432713687,5.392000198,NAV
2103,465,48,9.509300232,33.71519852,26.03109932,0.325819612,5.309000015,NAV
2103,465,50,9.488699913,33.7242012,26.04150009,0.178662285,5.269999981,NAV
2103,465,52,9.471199989,33.73289871,26.05109978,0.121155187,5.249000072,NAV
2103,465,54,9.456000328,33.73490143,26.05529976,0.141052231,5.21999979,NAV
2103,465,56,9.439499855,33.73559952,26.05850029,0.111462876,5.168000221,NAV
2103,465,58,9.42029953,33.73649979,26.06240082,0.04001648,5.135000229,NAV
2103,465,60,9.390000343,33.74029922,26.07029915,0.08185593,5.076000214,NAV
2103,465,62,9.370599747,33.7439003,26.07629967,0,5.038000107,NAV
2103,465,64,9.338999748,33.74779892,26.08449936,0,5,NAV
2103,465,66,9.33259964,33.74829865,26.08600044,0,4.988999844,NAV
2103,465,68,9.329099655,33.74860001,26.08679962,0,4.961999893,NAV
2103,465,70,9.320500374,33.74909973,26.08860016,0,4.949999809,NAV
2103,465,72,9.314900398,33.74959946,26.08989906,0,4.93599987,NAV
2103,465,74,9.307200432,33.75,26.09149933,0,4.9149999619999996,NAV
2103,465,76,9.298000336,33.75,26.09309959,0,4.892000198,NAV
2103,465,78,9.291700363,33.74980164,26.09399986,0,4.877999783,NAV
2103,465,80,9.288100243,33.75009918,26.09480095,0,4.856999874,NAV
2103,465,82,9.278699875,33.75059891,26.09679985,0,4.84499979,NAV
2103,465,84,9.274000168,33.75120163,26.09799957,0,4.831999779,NAV
2103,465,86,9.265800476,33.75159836,26.09959984,0,4.802000046,NAV
2103,465,88,9.248000145,33.75189972,26.10280037,0,4.75,NAV
2103,465,90,9.229100227,33.75149918,26.10549927,0,4.702000141,NAV
2103,465,92,9.201700211,33.75040054,26.10910034,0,4.59499979,NAV
2103,465,94,9.133600235,33.74869919,26.11870003,0,4.436999798,NAV
2103,465,96,9.112000465,33.75030136,26.12339973,0,4.340000153,NAV
2103,465,98,9.061800003,33.75579834,26.13579941,0,4.211999893,NAV
2103,465,100,9.041099548,33.75979996,26.14220047,0,4.159999847,NAV
2103,465,102,9.033699989,33.76729965,26.14929962,0,4.103000164,NAV
2103,465,104,9.041700363,33.78519821,26.16200066,0,4.020999908,NAV
2103,465,106,9.052800179,33.80459976,26.17550087,0,3.95600009,NAV
2103,465,108,9.075799942,33.82949829,26.19140053,0,3.90199995,NAV
2103,465,110,9.04679966,33.83459854,26.200000760000002,0,3.834000111,NAV
2103,465,112,9.043700218,33.85800171,26.21890068,0,3.805000067,NAV
2103,465,114,9.023500443,33.87509918,26.23550034,0,3.773999929,NAV
2103,464,4,10.77939987,33.55270004,25.68779945,4.981798172,6.907000065,NAV
2103,464,6,10.76270008,33.55170059,25.69000053,5.949526787,6.912000179,NAV
2103,464,8,10.74440002,33.54999924,25.69190025,6.453123569,6.895999908,NAV
2103,464,10,10.74499989,33.5503006,25.69210052,8.171908379,6.8699998859999996,NAV
2103,464,12,10.74470043,33.55039978,25.69219971,9.610600471,6.883999825,NAV
2103,464,14,10.74590015,33.55049896,25.69210052,10.11851692,6.860000134,NAV
2103,464,16,10.73180008,33.54909897,25.69350052,11.16512394,6.834000111,NAV
2103,464,18,10.70800018,33.54729843,25.69639969,11.85854816,6.818999767,NAV
2103,464,20,10.69970036,33.54579926,25.69669914,11.81540298,6.75,NAV
2103,464,22,10.62269974,33.55039978,25.71380043,11.4633646,6.590000153,NAV
2103,464,24,10.16079998,33.61240005,25.84149933,7.849658489,6.334000111,NAV
2103,464,26,9.859199524,33.65779877,25.9279995,6.812660694,6.103000164,NAV
2103,464,28,9.682900429,33.67369843,25.96980095,5.278934002,5.795000076,NAV
2103,464,30,9.537500381,33.69269943,26.00849915,3.740579367,5.478000164,NAV
2103,464,32,9.468999863,33.71480179,26.03700066,2.986270666,5.416999817,NAV
2103,464,34,9.397800446,33.74829865,26.07480049,2.742309093,5.195000172,NAV
2103,464,36,9.283900261,33.7641983,26.10569954,1.415045023,4.987999916,NAV
2103,464,38,9.296699524,33.78350067,26.11879921,1.231624603,5.002999783,NAV
2103,464,40,9.228099823,33.81549835,26.1548996,1.592784524,4.729000092,NAV
2103,464,42,9.142800331,33.82479858,26.17589951,0.77191025,4.580999851,NAV
2103,464,44,9.135299683,33.83100128,26.18199921,0.794389963,4.552999973,NAV
2103,464,46,9.128000259,33.84159851,26.19149971,0.92492938,4.551000118,NAV
2103,464,48,9.118000031,33.84989929,26.19960022,0.904402316,4.527999878,NAV
2103,464,50,9.10229969,33.85910034,26.20940018,0.793931901,4.480999947,NAV
2103,464,52,9.09319973,33.86529922,26.21570015,0.72801733,4.445000172,NAV
2103,464,54,9.085700035,33.86800003,26.21899986,0.78307265,4.414000034,NAV
2103,464,56,9.069499969,33.87189865,26.22470093,0.65718025,4.368000031,NAV
2103,464,58,9.053199768,33.87440109,26.22929955,0.627770841,4.30700016,NAV
2103,464,60,9.008099556,33.88410187,26.24399948,0.512162447,4.181000233,NAV
2103,464,62,8.958800316,33.89229965,26.25830078,0.483842134,4.038000107,NAV
2103,464,64,8.92800045,33.8973999,26.26720047,0.380766451,3.963000059,NAV
2103,464,66,8.886500359,33.90319824,26.27829933,0.271714151,3.8150000570000002,NAV
2103,464,68,8.836700439,33.91630173,26.29640007,0.304953039,3.674000025,NAV
2103,464,70,8.810299873,33.9239006,26.30649948,0.164815694,3.573999882,NAV
2103,464,72,8.787199974,33.92829895,26.31360054,0.126446873,3.480999947,NAV
2103,464,74,8.716099739,33.93909836,26.33320045,0.140159965,3.302999973,NAV
2103,464,76,8.648799896,33.94850159,26.35099983,0.127225369,3.138999939,NAV
2103,464,78,8.622900009,33.95119858,26.35720062,0.024199953,3.082000017,NAV
2103,464,80,8.606599808,33.95299911,26.36120033,0.00534138,3.017999887,NAV
2103,464,82,8.566599846,33.95209885,26.36660004,0,2.980999947,NAV
2103,464,84,8.555600166,33.9510994,26.36759949,0,2.960000038,NAV
2103,464,86,8.539299965,33.95029831,26.36949921,0,2.937000036,NAV
2103,464,88,8.505800247,33.94729996,26.37220001,0,2.907000065,NAV
2103,464,90,8.491900444,33.94469833,26.37240028,0,2.914000034,NAV
2103,464,92,8.483400345,33.94430161,26.37339973,0,2.891000032,NAV
2103,464,94,8.43789959,33.93859863,26.37590027,0,2.872999907,NAV
2103,464,96,8.434000015,33.93930054,26.37709999,0,2.864000082,NAV
2103,464,98,8.419099808,33.93880081,26.37899971,0,2.855999947,NAV
2103,464,100,8.39470005,33.93500137,26.37969971,0,2.808000088,NAV
2103,464,102,8.309499741,33.92290115,26.38319969,0,2.749000072,NAV
2103,464,104,8.219499588,33.91569901,26.39119911,0,2.720999956,NAV
2103,464,106,8.171899796,33.91749954,26.39970016,0,2.6849999429999998,NAV
2103,464,108,8.184599876,33.92419815,26.40309906,0,2.674000025,NAV
2103,464,110,8.253299713,33.94900131,26.41230011,0,2.653000116,NAV
2103,464,112,8.21020031,33.95209885,26.4211998,0,2.607000113,NAV
2103,464,114,8.049500465,33.94010162,26.43580055,0,2.601999998,NAV
2103,154,4,10.4229002,33.89899826,26.01989937,8.699401855,6.631000042,FAR
2103,154,6,10.42269993,33.89860153,26.0196991,9.053390503,6.618000031,FAR
2103,154,8,10.41950035,33.89839935,26.02020073,9.537114143,6.597000122,FAR
2103,154,10,10.42080021,33.89849854,26.02009964,9.654669762,6.589000225,FAR
2103,154,12,10.42630005,33.89889908,26.01939964,9.22309494,6.611000061,FAR
2103,154,14,10.43239975,33.89899826,26.01849937,9.142493248,6.611999989,FAR
2103,154,16,10.3998003,33.89649963,26.02219963,7.997058392,6.547999859,FAR
2103,154,18,10.40380001,33.89670181,26.02179909,8.411509514,6.545000076,FAR
2103,154,20,10.40540028,33.89699936,26.02169991,8.294226646,6.571000099,FAR
2103,154,22,10.40909958,33.89709854,26.02120018,8.544465065,6.515999794,FAR
2103,154,24,10.34589958,33.89250183,26.02860069,7.579856873,6.382999897,FAR
2103,154,26,10.28600025,33.88909912,26.03630066,7.105391502,6.272999763,FAR
2103,154,28,10.22000027,33.8927002,26.05050087,6.410112858,6.157000065,FAR
2103,154,30,10.21220016,33.90319824,26.06010056,5.903576851,6.157999992,FAR
2103,154,32,10.19540024,33.90990067,26.06809998,5.446584702,6.106999874,FAR
2103,154,34,10.15229988,33.90589905,26.07239914,5.136127949,5.973999977,FAR
2103,154,36,10.10210037,33.90069962,26.07699966,5.164750099,5.834000111,FAR
2103,154,38,10.00669956,33.89459991,26.08839989,4.764265537,5.631000042,FAR
2103,154,40,9.911100388,33.88499832,26.09700012,3.818455219,5.462999821,FAR
2103,154,42,9.829199791,33.87250137,26.10099983,3.310948133,5.388000011,FAR
2103,154,44,9.818400383,33.87099838,26.10169983,3.29826951,5.3699998859999996,FAR
2103,154,46,9.804599762,33.86859894,26.10219955,3.167414665,5.356999874,FAR
2103,154,48,9.791799545,33.86650085,26.10269928,2.903072834,5.301000118,FAR
2103,154,50,9.743700027,33.85879898,26.10470009,2.794131041,5.227000237,FAR
2103,154,52,9.696399689,33.85369873,26.10860062,2.475994349,5.135000229,FAR
2103,154,54,9.674300194,33.8586998,26.11619949,2.376658916,5.105999947,FAR
2103,154,56,9.657299995,33.86800003,26.12639999,1.786066055,5.006000042,FAR
2103,154,58,9.594499588,33.86439896,26.13389969,1.500612855,4.852000237,FAR
2103,154,60,9.545999527,33.87929916,26.1534996,1.307044864,4.56099987,FAR
2103,154,62,9.512700081,33.89609909,26.17219925,1.206115127,4.478000164,FAR
2103,154,64,9.508000374,33.90019989,26.17620087,0.740756392,4.513000011,FAR
2103,154,66,9.50399971,33.90299988,26.17910004,0.440626562,4.610000134,FAR
2103,154,68,9.517999649,33.91230011,26.1840992,0.19183518,4.637000084,FAR
2103,154,70,9.523200035,33.92129898,26.19029999,0.105199523,4.366000175,FAR
2103,154,72,9.458900452,33.94020081,26.21559906,0.076002412,3.880000114,FAR
2103,154,74,9.295700073,33.94469833,26.24570084,0.343466401,3.272000074,FAR
2103,154,76,9.244799614,33.94929886,26.25749969,0.052322973,3.111999989,FAR
2103,154,78,9.176300049,33.95119858,26.27009964,0,2.888999939,FAR
2103,154,80,9.15719986,33.95069885,26.27280045,0,2.805999994,FAR
2103,154,82,9.153699875,33.95119858,26.27370071,0,2.762000084,FAR
2103,154,84,9.147299767,33.95059967,26.27440071,0,2.696000099,FAR
2103,154,86,9.143899918,33.95069885,26.27499962,0,2.64199996,FAR
2103,154,88,9.140399933,33.95140076,26.27619934,0,2.596999884,FAR
2103,154,90,9.135700226,33.95339966,26.2784996,0.007065659,2.464999914,FAR
2103,154,92,9.124699593,33.96319962,26.28800011,0.505351782,2.371000051,FAR
2103,154,94,9.118000031,33.96689987,26.29199982,0,2.35800004,FAR
2103,154,96,9.113300323,33.97359848,26.29800034,0,2.367000103,FAR
2103,154,98,9.100799561,33.97689819,26.30270004,0,2.339999914,FAR
