CRUISE,CTD_INDEX,CTD_DEPTH,Temperature,Salinity,Density,Chlorophyll,Oxygen,station
2103,154,100,9.055399895,33.98120117,26.3132,0,2.262000084,FAR
2103,154,102,8.998800278,33.98680115,26.32659912,0,2.220999956,FAR
2103,154,104,8.963899612,33.99409866,26.33790016,0,2.188999891,FAR
2103,154,106,8.909399986,34.00120163,26.35210037,0,2.157000065,FAR
2103,154,108,8.893400192,34.00310135,26.35610008,0.52858603,2.131000042,FAR
2103,154,110,8.872200012,34.0060997,26.36190033,0,2.112999916,FAR
2103,154,112,8.856800079,34.00870132,26.36639977,0,2.107000113,FAR
2103,154,114,8.855899811,34.00889969,26.36669922,0,2.104000092,FAR
2103,152,4,10.41399956,33.94739914,26.05929947,5.963936329,6.537000179,FAR
2103,152,6,10.41670036,33.95019913,26.06100082,5.716412544,6.540999889,FAR
2103,152,8,10.4382,33.94829941,26.05579948,5.917342186,6.558000088,FAR
2103,152,10,10.42409992,33.94919968,26.05900002,6.167887211,6.522999763,FAR
2103,152,12,10.40069962,33.95100021,26.06450081,6.529666901,6.416999817,FAR
2103,152,14,10.3696003,33.95410156,26.07239914,6.395562649,6.31799984,FAR
2103,152,16,10.31439972,33.95970154,26.0862999,5.957879066,6.144000053,FAR
2103,152,18,10.2986002,33.9618988,26.09079933,5.272489071,6.041999817,FAR
2103,152,20,10.25349998,33.96630096,26.10199928,4.552164555,5.921999931,FAR
2103,152,22,10.21350002,33.96780014,26.11000061,4.117581367,5.78399992,FAR
2103,152,24,10.10809994,33.97000122,26.1298008,3.800344229,5.416999817,FAR
2103,152,26,9.961000443,33.97169876,26.15600014,3.263205051,4.934000015,FAR
2103,152,28,9.762599945,33.97370148,26.1909008,2.135327101,4.499000072,FAR
2103,152,30,9.463500023,33.97470093,26.24110031,1.315423608,3.717999935,FAR
2103,152,32,9.366499901,33.97829819,26.25979996,0.781236291,3.562000036,FAR
2103,152,34,9.361700058,33.98020172,26.26210022,0.719180465,3.530999899,FAR
2103,152,36,9.366700172,33.98419952,26.26449966,0.790603638,3.50999999,FAR
2103,152,38,9.334699631,33.98849869,26.27300072,0.725651503,3.357000113,FAR
2103,152,40,9.257499695,33.9858017,26.28350067,0.599945903,3.130000114,FAR
2103,152,42,9.158599854,33.99150085,26.30380058,0.487586886,2.869999886,FAR
2103,152,44,9.092599869,33.99409866,26.31649971,0.350325853,2.693000078,FAR
2103,152,46,9.076100349,33.99599838,26.32060051,0.37615481,2.6449999809999998,FAR
2103,152,48,9.064399719,33.99720001,26.32349968,0.144678161,2.602999926,FAR
2103,152,50,9.057900429,33.99779892,26.325000760000002,0.124396324,2.571000099,FAR
2103,152,52,9.052000046,33.99840164,26.32640076,0.075296551,2.542999983,FAR
2103,152,54,9.050999641,33.99879837,26.32699966,0.06614989,2.5250000950000002,FAR
2103,152,56,9.038900375,33.99969864,26.32959938,0.119105935,2.476999998,FAR
2103,152,58,9.026499748,34.00049973,26.3321991,0.322811246,2.415999889,FAR
2103,152,60,9.001700401,34.00249863,26.33779907,0.121600039,2.303999901,FAR
2103,152,62,8.94960022,34.00559998,26.3484993,0.055064261,2.147000074,FAR
2103,152,64,8.911399841,34.00939941,26.35750008,0.079628281,1.945000052,FAR
2103,152,66,8.836999893,34.01860046,26.37649918,0.048535552,1.794999957,FAR
2103,152,68,8.830800056,34.01919937,26.37789917,0.111582577,1.766000032,FAR
2103,152,70,8.828100204,34.01940155,26.37859917,0.015010955,1.751000047,FAR
2103,152,72,8.817000389,34.02080154,26.38139915,0.45815739,1.700999975,FAR
2103,152,74,8.810099602,34.02209854,26.38360023,0.273914248,1.672000051,FAR
2103,152,76,8.801699638,34.02289963,26.38559914,0.016400423,1.643000007,FAR
2103,152,78,8.793800354,34.02330017,26.38710022,0.013499603,1.621000051,FAR
2103,152,80,8.786299706,34.02399826,26.38890076,0,1.601999998,FAR
2103,152,82,8.784000397,34.0243988,26.38960075,0.226564437,1.595000029,FAR
2103,152,84,8.779299736,34.02460098,26.39049911,0.012214673,1.575999975,FAR
2103,152,86,8.773400307,34.02500153,26.39170074,0.096025854,1.562999964,FAR
2103,152,88,8.768600464,34.02539825,26.39279938,0,1.55400002,FAR
2103,152,90,8.767800331,34.02539825,26.39299965,0.012415806,1.549000025,FAR
2103,152,92,8.758299828,34.02619934,26.39509964,0,1.531999946,FAR
2103,152,94,8.749099731,34.02679825,26.39710045,0.15608485,1.511999965,FAR
2103,138,4,10.93799973,33.84859848,25.88999939,10.96787357,7.656000137,FAR
2103,138,6,10.94239998,33.84870148,25.88940048,11.5488615,7.610000134,FAR
2103,138,8,10.94989967,33.84909821,25.88839912,11.04891968,7.627999783,FAR
2103,138,10,10.95790005,33.84970093,25.887500760000002,11.28952789,7.604000092,FAR
2103,138,12,10.95619965,33.84949875,25.88769913,11.26609612,7.600999832,FAR
2103,138,14,10.94309998,33.84889984,25.88960075,11.36663532,7.599999905,FAR
2103,138,16,10.94229984,33.8484993,25.88949966,11.16359425,7.576000214,FAR
2103,138,18,10.94649982,33.84889984,25.88909912,11.24786472,7.572999954,FAR
2103,138,20,10.93299961,33.84889984,25.89150047,10.79046249,7.477000237,FAR
2103,138,22,10.81480026,33.85660172,25.91860008,10.50415611,6.967999935,FAR
2103,138,24,10.31040001,33.92169952,26.05719948,7.014267921,6.251999855,FAR
2103,138,26,9.742400169,33.98649979,26.20429993,2.469086885,5.538000107,FAR
2103,138,28,9.523799896,33.99169922,26.24449921,1.450505495,5.09499979,FAR
2103,138,30,9.427100182,33.99549866,26.26329994,1.222942114,4.659999847,FAR
2103,138,32,9.365699768,34.00109863,26.27770042,1.123647094,4.504000187,FAR
2103,138,34,9.327300072,34.00749969,26.28899956,1.059298396,4.464000225,FAR
2103,138,36,9.2791996,34.00690079,26.29640007,1.062698007,4.173999786,FAR
2103,138,38,9.259900093,34.00730133,26.29980087,0.970230639,4.073999882,FAR
2103,138,40,9.255200386,34.00680161,26.30019951,1.445272803,4.032999992,FAR
2103,237,4,10.93000031,34.00049973,26.00979996,13.00475979,7.7550001140000004,FAR
2103,237,6,10.92809963,34.00099945,26.01059914,12.54705048,7.737999916,FAR
2103,237,8,10.92640018,34.00099945,26.0109005,11.80712032,7.724999905,FAR
2103,237,10,10.92749977,34.00099945,26.01070023,11.95294952,7.688000202,FAR
2103,237,12,10.92500019,34.00080109,26.01110077,11.06507969,7.586999893,FAR
2103,237,14,10.81040001,33.99919891,26.03019905,11.01811028,7.045000076,FAR
2103,237,16,10.53709984,33.99399948,26.07439995,9.843630791,6.315999985,FAR
2103,237,18,10.28009987,33.99100113,26.11660004,6.399082184,5.671000004,FAR
2103,237,20,10.04409981,33.99000168,26.15620041,3.212328911,5.248000145,FAR
2103,237,22,9.900600433,33.99710083,26.18600082,2.235850096,5.068999767,FAR
2103,237,24,9.770899773,33.99779892,26.20829964,2.251852036,4.614999771,FAR
2103,237,26,9.607600212,33.99689865,26.23469925,1.486948967,4.309999943,FAR
2103,237,28,9.574000359,34.00080109,26.24340057,0.763390601,4.203999996,FAR
2103,237,30,9.554300308,34.00270081,26.24810028,0.383729696,4.097000122,FAR
2103,237,32,9.55039978,34.00379944,26.24970055,0.360865712,4.078999996,FAR
2103,237,34,9.54679966,34.00439835,26.25079918,0.384412706,4.031000137,FAR
2103,237,36,9.533399582,34.00529861,26.25370026,0.315967113,3.961999893,FAR
2103,237,38,9.517999649,34.00579834,26.25659943,0.29763791,3.898999929,FAR
2103,237,40,9.501999855,34.00640106,26.25979996,0.293457687,3.84100008,FAR
2103,237,42,9.482600212,34.00730133,26.26370049,0.257529587,3.786000013,FAR
2103,237,44,9.447699547,34.00830078,26.27020073,0.2081642,3.717999935,FAR
2103,237,46,9.384699821,34.00849915,26.28070068,0.175141305,3.549999952,FAR
2103,237,48,9.319700241,34.00889969,26.29159927,0.191301107,3.364000082,FAR
2103,237,50,9.114899635,34.00690079,26.32299995,0.158790201,2.770999908,FAR
2103,139,4,11.58129978,34.00270081,25.89410019,21.31662941,9.755999565,FAR
2103,139,6,10.95069981,33.99890137,26.00469971,22.91950035,8.336999893,FAR
2103,139,8,10.47999954,34.00059891,26.08930016,18.94424057,7.092999935,FAR
2103,139,10,10.20730019,34.00370026,26.13890076,11.39729977,6.40500021,FAR
2103,139,12,10.1633997,34.00659943,26.14870071,10.23122025,6.139999866,FAR
2103,139,14,10.05300045,34.00619888,26.16720009,8.401111603,5.715000153,FAR
2103,139,16,9.929599762,34.0021019,26.18490028,3.690936089,5.458000183,FAR
2103,139,18,9.890000343,34.0019989,26.19149971,2.868733883,5.298999786,FAR
2103,139,20,9.862700462,34.00279999,26.19680023,2.404453039,5.18599987,FAR
2103,139,22,9.846699715,34.00429916,26.20070076,1.590772033,5.013999939,FAR
2103,139,24,9.80739975,34.00709915,26.20949936,0.83099997,4.978000164,FAR
2103,139,26,9.802000046,34.01070023,26.21319962,1.38223803,5.035999775,FAR
2103,139,28,9.780599594,34.01399994,26.21940041,2.265259981,4.988999844,FAR
2103,139,30,9.756199837,34.01459885,26.22400093,2.200495005,4.866000175,FAR
2103,139,32,9.748299599,34.01449966,26.22529984,1.536373973,4.809000015,FAR
2103,139,34,9.742899895,34.01440048,26.22610092,1.23585403,4.735000134,FAR
2103,139,36,9.734399796,34.01440048,26.2276001,0.819647372,4.676000118,FAR
2103,139,38,9.684900284,34.01160049,26.23360062,0.440563887,4.402999878,FAR
2103,139,40,9.615400314,34.01169968,26.24530029,0.224669695,4.181000233,FAR
2103,105,4,11.04899979,33.83539963,25.85989952,2.743134022,5.748000145,SUR
2103,105,6,11.0564003,33.83589935,25.85899925,3.122344017,5.750999928,SUR
2103,105,8,11.05529976,33.83580017,25.85919952,3.398176908,5.75,SUR
2103,105,10,11.0564003,33.83560181,25.85890007,3.210006952,5.742000103,SUR
2103,105,12,11.03960037,33.83560181,25.86190033,3.791143894,5.717999935,SUR
2103,105,14,11.02260017,33.83560181,25.86510086,4.000215054,5.665999889,SUR
2103,105,16,11.02169991,33.83580017,25.86540031,3.639727116,5.662000179,SUR
2103,105,18,11.01980019,33.83589935,25.86590004,3.518397093,5.640999794,SUR
2103,105,20,11.01970005,33.83589935,25.86599922,3.3116889,5.642000198,SUR
2103,105,22,11.01840019,33.83599854,25.86630058,3.607786894,5.624000072,SUR
2103,105,24,11.01790047,33.83610153,25.86650085,3.475512981,5.610000134,SUR
2103,105,26,11.01710033,33.83610153,25.86669922,3.447403908,5.610000134,SUR
2103,105,28,11.01690006,33.83610153,25.86669922,3.244340897,5.603000164,SUR
2103,105,30,11.01539993,33.83620071,25.86720085,3.265178919,5.590000153,SUR
2103,105,32,11.01360035,33.83610153,25.86739922,3.16435504,5.580999851,SUR
2103,105,34,11.01369953,33.83610153,25.86750031,3.015932083,5.572000027,SUR
2103,105,36,11.01340008,33.83599854,25.86750031,3.1760149,5.56799984,SUR
2103,105,38,11.01329994,33.83589935,25.86750031,3.052974939,5.568999767,SUR
2103,105,40,11.01179981,33.83589935,25.86779976,3.004465103,5.556000233,SUR
2103,105,42,11.00839996,33.83570099,25.86829948,3.074775934,5.56099987,SUR
2103,105,44,11.00860023,33.83570099,25.86829948,2.948980093,5.558000088,SUR
2103,105,46,11.00450039,33.83509827,25.86860085,2.990859032,5.543000221,SUR
2103,105,48,10.99670029,33.83459854,25.86969948,2.792248011,5.518000126,SUR
2103,105,50,10.99059963,33.83420181,25.87050056,2.836931944,5.514999866,SUR
2103,105,52,10.98740005,33.83390045,25.8708992,2.646435022,5.486999989,SUR
2103,105,54,10.92490005,33.82979965,25.87879944,2.116029024,5.334000111,SUR
2103,105,56,10.86330032,33.82720184,25.88780022,1.884662032,5.222000122,SUR
2103,105,58,10.79399967,33.82410049,25.89769936,1.716912985,4.927000046,SUR
2103,105,60,10.52859974,33.81919861,25.94050026,1.138896942,4.717000008,SUR
2103,105,62,10.36489964,33.82089996,25.97019958,0.609953403,4.499000072,SUR
2103,105,64,10.20689964,33.82109833,25.99749947,0.434268087,4.231999874,SUR
2103,105,66,10.12150002,33.8227005,26.01329994,0.462027311,4.105999947,SUR
2103,105,68,10.04780006,33.82460022,26.02739906,0.437942892,3.967999935,SUR
2103,105,70,9.994999886,33.82780075,26.03879929,0.354364604,3.904000044,SUR
2103,105,72,9.963999748,33.82789993,26.0442009,0.30988121,3.8150000570000002,SUR
2103,105,74,9.92650032,33.83150101,26.05330086,0.3419379,3.757999897,SUR
2103,105,76,9.885199547,33.83430099,26.06240082,0.265565515,3.677000046,SUR
2103,105,78,9.862299919,33.83549881,26.0673008,0.199991196,3.618999958,SUR
2103,105,80,9.781700134,33.84519958,26.0883007,0.144445807,3.436000109,SUR
2103,105,82,9.659500122,33.85150146,26.11359978,0.072938092,3.178999901,SUR
2103,105,84,9.578100204,33.86249924,26.13559914,0.004571557,3.075999975,SUR
2103,105,86,9.562299728,33.86959839,26.14380074,0,3.036999941,SUR
2103,105,88,9.534000397,33.87680054,26.15410042,0,2.971999884,SUR
2103,105,90,9.520299911,33.8844986,26.16239929,0,2.960999966,SUR
2103,105,92,9.498200417,33.89929962,26.17760086,0.02077926,2.931999922,SUR
2103,105,94,9.443699837,33.90499878,26.19099998,0,2.785000086,SUR
2103,105,96,9.363900185,33.91389847,26.21100044,0,2.683000088,SUR
2103,105,98,9.326000214,33.92139816,26.22299957,0,2.634000063,SUR
2103,105,100,9.258399963,33.93690109,26.24600029,0,2.555000067,SUR
2103,105,102,9.209400177,33.95149994,26.26539993,0,2.532000065,SUR
2103,105,104,9.180199623,33.95830154,26.27549934,0,2.510999918,SUR
2103,105,106,9.142399788,33.96680069,26.28820038,0,2.479000092,SUR
2103,105,108,9.105400085,33.97309875,26.29910088,0,2.427999973,SUR
2103,105,110,9.056699753,33.98270035,26.31439972,0,2.388999939,SUR
2103,105,112,9.054499626,33.98630142,26.31760025,0,2.371999979,SUR
2103,105,114,9.037599564,33.98989868,26.32309914,0,2.3499999049999998,SUR
2103,104,4,10.89550018,33.82709885,25.88089943,2.584922075,5.5050001140000004,SUR
2103,104,6,10.86499977,33.82550049,25.88509941,3.081835985,5.495999813,SUR
2103,104,8,10.85809994,33.82490158,25.8859005,3.096273899,5.455999851,SUR
2103,104,10,10.47140026,33.84249878,25.96750069,2.907341003,4.769999981,SUR
2103,104,12,10.23209953,33.85900116,26.02169991,2.366470098,4.403999805,SUR
2103,104,14,9.975099564,33.88000107,26.08189964,1.361817002,4.043000221,SUR
2103,104,16,9.875800133,33.88439941,26.10199928,0.954706073,3.917999983,SUR
2103,104,18,9.848199844,33.88499832,26.10709953,1.048912048,3.865999937,SUR
2103,104,20,9.817000389,33.8832016,26.11109924,0.834560513,3.799999952,SUR
2103,104,22,9.770999908,33.88499832,26.12010002,0.795125723,3.729000092,SUR
2103,104,24,9.747300148,33.88819885,26.12660027,0.774441004,3.687999964,SUR
2103,104,26,9.680299759,33.89199829,26.14069939,0.670665503,3.5199999809999998,SUR
2103,104,28,9.572999954,33.90359879,26.16749954,0.470659912,3.380000114,SUR
2103,104,30,9.475399971,33.91989899,26.19630051,0.398251593,3.256999969,SUR
2103,104,32,9.463600159,33.92309952,26.20079994,0.275263011,3.243000031,SUR
2103,104,34,9.429400444,33.93090057,26.21249962,0.2437796,3.174000025,SUR
2103,104,36,9.315899849,33.95230103,26.24769974,0.189855993,3.006999969,SUR
2103,104,38,9.217499733,33.97629929,26.28240013,0.114203498,2.9349999429999998,SUR
2103,104,40,9.204000473,33.979599,26.28720093,0.131423905,2.926000118,SUR
2103,104,42,9.196000099,33.98130035,26.28989983,0.106960498,2.903000116,SUR
2103,104,44,9.171899796,33.98529816,26.2968998,0.087403268,2.865999937,SUR
2103,104,46,9.126399994,33.99209976,26.30949974,0.05208737,2.818000078,SUR
2103,104,48,9.08880043,33.99900055,26.32089996,0.026974419,2.828999996,SUR
2103,104,50,9.088999748,33.99990082,26.32169914,0.01739287,2.838000059,SUR
2103,104,52,9.088500023,34.00059891,26.32239914,0.004980039,2.842000008,SUR
2103,104,54,9.084699631,34.00220108,26.32419968,0.019526931,2.845000029,SUR
2103,104,56,9.075300217,34.00350189,26.32670021,0.034267571,2.811000109,SUR
2103,104,58,9.065199852,33.9992981,26.32509995,0.0155586,2.788000107,SUR
2103,104,60,9.056400299,34.00510025,26.33119965,0.006953534,2.756999969,SUR
2103,104,62,9.051199913,34.00490189,26.33180046,3.39e-5,2.737999916,SUR
2103,104,64,9.047100067,34.00510025,26.33259964,0.07809969,2.7249999049999998,SUR
2103,104,66,9.038200378,34.00659943,26.33530045,0.017963201,2.703999996,SUR
2103,104,68,9.030200005,34.0082016,26.33779907,0,2.696000099,SUR
2103,104,70,9.028100014,34.00880051,26.33869934,0,2.694000006,SUR
2103,104,72,9.021900177,34.00979996,26.34049988,0,2.6849999429999998,SUR
2103,104,74,9.012999535,34.01060104,26.34259987,0,2.664999962,SUR
2103,104,76,9.008000374,34.01100159,26.34370041,0,2.64199996,SUR
2103,104,78,8.96819973,34.01520157,26.35330009,0,2.561000109,SUR
2103,104,80,8.952400208,34.01660156,26.35700035,0,2.5599999429999998,SUR
2103,104,82,8.951899529,34.01679993,26.35720062,0,2.558000088,SUR
2103,104,84,8.953300476,34.01679993,26.35700035,0,2.553999901,SUR
2103,104,86,8.945899963,34.0177002,26.35899925,0,2.562999964,SUR
2103,104,88,8.944000244,34.01779938,26.3593998,0,2.565999985,SUR
2103,104,90,8.945300102,34.01810074,26.3593998,0,2.571000099,SUR
2103,104,92,8.944299698,34.01850128,26.36000061,0,2.559000015,SUR
2103,104,94,8.936200142,34.01900101,26.36160088,0,2.551000118,SUR
2103,104,96,8.935199738,34.01869965,26.36160088,0,2.5250000950000002,SUR
2103,104,98,8.93200016,34.01879883,26.36219978,0,2.512000084,SUR
2103,104,100,8.934700012,34.01879883,26.36179924,0,2.516000032,SUR
2103,104,102,8.93710041,34.0182991,26.36109924,0,2.516000032,SUR
2103,104,104,8.936100006,34.01860046,26.36149979,0,2.519000053,SUR
2103,104,106,8.933099747,34.01879883,26.36219978,0,2.503999949,SUR
2103,104,108,8.921500206,34.01990128,26.36490059,0,2.486999989,SUR
2103,104,110,8.915399551,34.02050018,26.36639977,0,2.476000071,SUR
2103,104,112,8.909199715,34.02109909,26.36779976,0,2.469000101,SUR
2103,104,114,8.909799576,34.02090073,26.36759949,0,2.464999914,SUR
2103,103,4,10.17329979,33.88880157,26.05489922,0.88586092,4.224999905,SUR
2103,103,6,10.02439976,33.90029907,26.08919907,1.048007011,4.054999828,SUR
2103,103,8,9.968099594,33.90599823,26.10330009,1.13428998,4.012000084,SUR
2103,103,10,9.945799828,33.9068985,26.107700349999998,1.299996972,3.989000082,SUR
2103,103,12,9.938599586,33.9070015,26.10910034,1.218477011,3.989000082,SUR
2103,103,14,9.936300278,33.90750122,26.10989952,1.221184015,3.99000001,SUR
2103,103,16,9.936300278,33.90750122,26.10989952,1.236736059,3.957000017,SUR
2103,103,18,9.876899719,33.91249847,26.12380028,1.233111024,3.861000061,SUR
2103,103,20,9.840999603,33.91600037,26.13260078,1.096719027,3.829999924,SUR
2103,103,22,9.814599991,33.91899872,26.13940048,1.001489043,3.765000105,SUR
2103,103,24,9.761699677,33.9253006,26.15320015,0.905902386,3.7300000190000002,SUR
2103,103,26,9.742600441,33.92760086,26.15819931,0.910658777,3.6849999429999998,SUR
2103,103,28,9.694999695,33.93389893,26.17110062,0.878801405,3.644000053,SUR
2103,103,30,9.68200016,33.93650055,26.1753006,0.777349412,3.641000032,SUR
2103,103,32,9.671899796,33.93899918,26.17889977,0.828623474,3.630000114,SUR
2103,103,34,9.631299973,33.94440079,26.18989944,0.746695578,3.602999926,SUR
2103,103,36,9.61400032,33.94670105,26.19470024,0.653027892,3.585000038,SUR
2103,103,38,9.612199783,33.94670105,26.19490051,0.772274375,3.5650000570000002,SUR
2103,103,40,9.595000267,33.94929886,26.19989967,0.666440904,3.555000067,SUR
2103,103,42,9.554900169,33.95270157,26.20919991,0.66567111,3.496000051,SUR
2103,103,44,9.477899551,33.96049881,26.22789955,0.570447206,3.448999882,SUR
2103,103,46,9.443300247,33.96469879,26.23679924,0.496151507,3.427000046,SUR
2103,103,48,9.415499687,33.96789932,26.24399948,0.409129411,3.36500001,SUR
2103,103,50,9.335900307,33.9762001,26.26339912,0.402605087,3.3150000570000002,SUR
2103,103,52,9.324000359,33.97909927,26.26759911,0.339747787,3.282999992,SUR
2103,103,54,9.288299561,33.98059845,26.27470016,0.309964806,3.226999998,SUR
2103,103,56,9.266400337,33.98210144,26.27939987,0.288018495,3.148999929,SUR
2103,103,58,9.182700157,33.99200058,26.30060005,0.09275391,2.987999916,SUR
2103,103,60,9.128299713,33.99580002,26.31240082,0.074977137,2.818000078,SUR
2103,103,62,9.047200203,34.00559998,26.33300018,0.046656881,2.719000101,SUR
2103,103,64,9.038900375,34.00650024,26.33510017,0,2.697999954,SUR
2103,103,66,9.02519989,34.01050186,26.3404007,0,2.691999912,SUR
2103,103,68,9.017399788,34.01259995,26.34339905,0,2.688999891,SUR
2103,103,70,9.013199806,34.0141983,26.34530067,0,2.686000109,SUR
2103,103,72,9.011500359,34.01459885,26.34589958,0,2.683000088,SUR
2103,103,74,9.012000084,34.01449966,26.3458004,0,2.683000088,SUR
2103,103,76,9.007699966,34.01570129,26.34740067,0,2.677999973,SUR
2103,103,78,9.005399704,34.01580048,26.34790039,0,2.678999901,SUR
2103,103,80,9.004199982,34.01649857,26.34869957,0,2.684000015,SUR
2103,103,82,9.00249958,34.01739883,26.34970093,0,2.687000036,SUR
2103,103,84,9.003399849,34.01720047,26.34939957,0,2.681999922,SUR
2103,103,86,9.002900124,34.01739883,26.34970093,0,2.6849999429999998,SUR
2103,103,88,9.000800133,34.01729965,26.35000038,0,2.684000015,SUR
2103,103,90,9.008700371,34.01470184,26.34670067,0,2.671999931,SUR
2103,101,4,9.766599655,33.96469879,26.18280029,0.444853991,3.65899992,SUR
2103,101,6,9.76570034,33.96429825,26.18260002,0.390700102,3.671999931,SUR
2103,101,8,9.758600235,33.96409988,26.18370056,0.376094788,3.665999889,SUR
2103,101,10,9.755900383,33.96390152,26.18400002,0.335437506,3.648999929,SUR
2103,101,12,9.727000237,33.9632988,26.18840027,0.324998111,3.611999989,SUR
2103,101,14,9.700699806,33.96279907,26.19249916,0.301718801,3.6050000190000002,SUR
2103,101,16,9.680700302,33.96260071,26.19560051,0.303513914,3.588999987,SUR
2103,101,18,9.639900208,33.96170044,26.20170021,0.283073187,3.578999996,SUR
2103,101,20,9.581899643,33.96149826,26.21120071,0.297250599,3.569000006,SUR
2103,101,22,9.562399864,33.96099854,26.2140007,0.28303799,3.594000101,SUR
2103,101,24,9.549200058,33.96060181,26.21590042,0.291397095,3.605999947,SUR
2103,101,26,9.533399582,33.96060181,26.21859932,0.299975097,3.594000101,SUR
2103,101,28,9.516300201,33.95959854,26.22060013,0.319326609,3.571000099,SUR
2103,101,30,9.483599663,33.96009827,26.22640038,0.321056306,3.526000023,SUR
2103,101,32,9.477600098,33.96030045,26.2276001,0.319593012,3.515000105,SUR
2103,101,34,9.475000381,33.96070099,26.22830009,0.302631497,3.506000042,SUR
2103,101,36,9.470700264,33.96070099,26.22909927,0.299152315,3.487999916,SUR
2103,101,38,9.471300125,33.96070099,26.22900009,0.264008313,3.48300004,SUR
2103,101,40,9.471899986,33.96080017,26.22900009,0.265942514,3.49000001,SUR
2103,101,42,9.471500397,33.96089935,26.22920036,0.240714699,3.4749999049999998,SUR
2103,101,44,9.471500397,33.96080017,26.22920036,0.257080108,3.463999987,SUR
2103,101,46,9.4666996,33.96120071,26.2303009,0.2278786,3.437000036,SUR
2103,101,48,9.434700012,33.96170044,26.23600006,0.201237097,3.369999886,SUR
2103,101,50,9.401100159,33.96060181,26.24060059,0.171019197,3.272000074,SUR
2103,101,52,9.273200035,33.96630096,26.26580048,0.124976702,3.005000114,SUR
2103,101,54,9.147199631,33.9817009,26.29820061,0.01494111,2.678999901,SUR
2103,101,56,8.988200188,34.00320053,26.3404007,0,2.372999907,SUR
2103,101,58,8.938099861,34.01250076,26.35560036,0,2.267999887,SUR
2103,101,60,8.919300079,34.01570129,26.36109924,0,2.23300004,SUR
2103,101,62,8.885499954,34.02170181,26.37120056,0,2.193000078,SUR
2103,101,64,8.874099731,34.02410126,26.37490082,0,2.187999964,SUR
2103,101,66,8.875200272,34.02389908,26.37459946,0,2.188999891,SUR
